customer_id,segment_name,recency,frequency,monetary,return_rate,recent_tickets
CUST01243,Loyal / Core Buyers,74,3,1039.4764,0.0,0.0
CUST01244,Champions,34,5,3318.7636,0.0,1.0
CUST01245,Loyal / Core Buyers,255,2,1101.8456999999999,0.0,0.0
CUST01246,At-Risk Customers,262,3,1948.6542999999997,0.0,0.0
CUST01247,Dormant Customers,3,1,1094.1416000000002,0.0,1.0
CUST01248,Dormant Customers,103,1,956.6022,0.0,0.0
CUST01249,Loyal / Core Buyers,57,4,2234.5112,0.0,0.0
CUST01250,Dormant Customers,175,1,404.09819999999996,0.0,0.0
CUST01251,Loyal / Core Buyers,52,11,4069.1796999999997,0.18181818181818182,0.0
CUST01252,Champions,38,4,1899.0865000000001,0.0,0.0
CUST01253,Loyal / Core Buyers,99,2,1696.0106,0.0,0.0
CUST01254,Loyal / Core Buyers,76,2,1444.4537999999998,0.0,1.0
CUST01255,Dormant Customers,78,1,1834.0675,0.0,1.0
CUST01256,Dormant Customers,286,1,446.2157,0.0,0.0
CUST01257,Champions,27,5,2217.4973,0.2,1.0
CUST01258,At-Risk Customers,250,7,3025.2767,0.0,0.0
CUST01259,At-Risk Customers,94,6,3275.2992,0.3333333333333333,1.0
CUST01260,Dormant Customers,9,1,895.3965999999999,0.0,0.0
CUST01261,Dormant Customers,18,1,248.436,0.0,0.0
CUST01262,Dormant Customers,25,1,83.88870000000001,0.0,0.0
CUST01263,Champions,32,9,4533.7197,0.1111111111111111,1.0
CUST01264,Loyal / Core Buyers,51,2,2000.5559999999996,0.0,0.0
CUST01265,Dormant Customers,15,2,828.8860999999999,0.0,0.0
CUST01266,Loyal / Core Buyers,51,6,4261.0764,0.16666666666666666,0.0
CUST01267,Loyal / Core Buyers,58,8,4703.0853,0.0,1.0
CUST01268,Champions,19,7,4954.3796999999995,0.14285714285714285,1.0
CUST01269,Dormant Customers,57,1,491.36280000000005,0.0,0.0
CUST01270,Dormant Customers,57,1,176.62590000000003,0.0,1.0
CUST01271,Dormant Customers,12,1,365.6862,0.0,0.0
CUST01272,Dormant Customers,44,1,1357.8,0.0,0.0
CUST01273,Loyal / Core Buyers,149,2,1051.316,0.0,0.0
CUST01274,Champions,25,7,3385.1286,0.0,0.0
CUST01275,Loyal / Core Buyers,34,3,1985.2885999999999,0.0,0.0
CUST01276,At-Risk Customers,120,4,1483.0056,0.25,0.0
CUST01277,At-Risk Customers,99,5,2548.1184,0.0,0.0
CUST01278,Loyal / Core Buyers,65,4,1749.664,0.25,0.0
CUST01279,Dormant Customers,101,1,971.373,1.0,0.0
CUST01280,Champions,35,8,5746.8928,0.0,0.0
CUST01281,At-Risk Customers,215,3,1357.8577,0.0,0.0
CUST01282,Dormant Customers,78,1,399.72,0.0,1.0
CUST01283,Champions,40,10,4794.4286999999995,0.1,1.0
CUST01284,At-Risk Customers,192,5,2492.8093999999996,0.0,0.0
CUST01285,At-Risk Customers,124,8,5348.0157,0.0,0.0
CUST01286,At-Risk Customers,226,3,1621.984,0.0,0.0
CUST01287,At-Risk Customers,89,3,976.7246000000001,0.0,0.0
CUST01288,Dormant Customers,132,1,301.4068,0.0,0.0
CUST01289,Dormant Customers,3,1,609.0632,0.0,0.0
CUST01290,Loyal / Core Buyers,53,2,892.8491999999999,0.0,0.0
CUST01291,At-Risk Customers,193,4,1872.5675999999999,0.25,0.0
CUST01292,Loyal / Core Buyers,41,2,1990.1617999999999,0.0,0.0
CUST01293,Champions,15,7,4002.5409,0.0,0.0
CUST01294,Dormant Customers,3,1,412.64300000000003,0.0,0.0
CUST01295,At-Risk Customers,121,4,11636.588,0.25,0.0
CUST01296,Dormant Customers,16,2,671.3979,0.0,0.0
CUST01297,Dormant Customers,2,4,1294.3871,0.0,1.0
CUST01298,At-Risk Customers,329,4,765.3607,0.25,0.0
CUST01299,At-Risk Customers,171,3,1637.3912,0.0,0.0
CUST01300,Champions,46,7,2818.3595,0.0,1.0
CUST01301,At-Risk Customers,85,4,1040.1634,0.0,0.0
CUST01302,Champions,1,8,4832.715,0.0,0.0
CUST01303,Loyal / Core Buyers,20,2,1063.3786,0.0,1.0
CUST01304,Champions,27,5,1914.2452,0.0,0.0
CUST01305,Dormant Customers,50,1,171.27,0.0,0.0
CUST01306,Loyal / Core Buyers,54,6,5845.6972,0.16666666666666666,0.0
CUST01307,Loyal / Core Buyers,234,2,849.11,0.0,0.0
CUST01308,At-Risk Customers,119,3,1592.0145000000002,0.0,0.0
CUST01309,Loyal / Core Buyers,73,6,1862.4967000000001,0.0,0.0
CUST01310,At-Risk Customers,139,5,3078.5051,0.0,0.0
CUST01311,Champions,43,5,2568.272,0.0,0.0
CUST01312,Champions,14,5,3880.4244999999996,0.0,0.0
CUST01313,Champions,4,6,5370.2262,0.0,0.0
CUST01314,Champions,1,5,3241.4888,0.2,0.0
CUST01315,Dormant Customers,222,1,336.0501,0.0,0.0
CUST01316,Dormant Customers,120,1,305.58,0.0,0.0
CUST01317,At-Risk Customers,256,4,2725.0564,0.0,0.0
CUST01318,Loyal / Core Buyers,130,2,823.8585,0.0,0.0
CUST01319,Dormant Customers,111,1,174.8708,0.0,0.0
CUST01320,At-Risk Customers,150,3,1498.6716,0.3333333333333333,0.0
CUST01321,At-Risk Customers,99,6,1653.0206,0.16666666666666666,0.0
CUST01322,At-Risk Customers,96,4,2607.1747,0.0,0.0
CUST01323,At-Risk Customers,276,3,817.7704,0.0,0.0
CUST01324,Dormant Customers,227,1,831.8178,0.0,0.0
CUST01325,At-Risk Customers,186,5,4535.5023,0.0,0.0
CUST01326,At-Risk Customers,131,3,2924.9494999999997,0.0,0.0
CUST01327,Loyal / Core Buyers,83,5,4620.3462,0.0,0.0
CUST01328,Loyal / Core Buyers,54,2,1835.0328,0.0,0.0
CUST01329,Loyal / Core Buyers,61,3,911.8238000000001,0.3333333333333333,0.0
CUST01330,Champions,3,5,3922.6432,0.0,0.0
CUST01331,Champions,14,6,3908.7399,0.0,1.0
CUST01332,Champions,17,4,2419.0664,0.0,0.0
CUST01333,Dormant Customers,47,1,344.933,0.0,0.0
CUST01334,At-Risk Customers,160,4,2559.7204999999994,0.0,0.0
CUST01335,Loyal / Core Buyers,75,4,2680.3831,0.0,1.0
CUST01336,Dormant Customers,1,2,714.5367,0.0,0.0
CUST01337,Dormant Customers,49,1,539.886,0.0,0.0
CUST01338,Dormant Customers,7,1,132.7416,1.0,1.0
CUST01339,Dormant Customers,162,1,333.2442,0.0,0.0
CUST01340,Dormant Customers,76,1,580.6269,0.0,0.0
CUST01341,Dormant Customers,38,1,304.25010000000003,0.0,0.0
CUST01342,Loyal / Core Buyers,84,3,1464.8184,0.0,0.0
CUST01343,Champions,4,6,2935.4905,0.0,0.0
CUST01344,Dormant Customers,395,1,758.9087999999999,0.0,0.0
CUST01345,Dormant Customers,38,1,1824.1814000000002,0.0,0.0
CUST01346,Champions,38,10,4289.9565,0.0,0.0
CUST01347,Dormant Customers,128,1,193.1443,0.0,0.0
CUST01348,At-Risk Customers,140,4,1617.4562,0.25,0.0
CUST01349,Loyal / Core Buyers,83,2,2121.2999,0.0,0.0
CUST01350,Loyal / Core Buyers,190,2,929.3515,0.0,0.0
CUST01351,Dormant Customers,30,1,314.86460000000005,1.0,1.0
CUST01352,At-Risk Customers,123,7,4089.4417000000003,0.14285714285714285,0.0
CUST01353,Dormant Customers,73,1,459.8902,0.0,1.0
CUST01354,Dormant Customers,2,2,664.8478,0.0,1.0
CUST01355,Dormant Customers,88,1,382.92799999999994,0.0,0.0
CUST01356,Loyal / Core Buyers,42,2,847.5403,0.0,1.0
CUST01357,At-Risk Customers,126,6,3181.4838,0.0,0.0
CUST01358,Dormant Customers,18,1,586.5135999999999,0.0,0.0
CUST01359,At-Risk Customers,106,5,2841.6394,0.0,0.0
CUST01360,At-Risk Customers,160,8,6801.0086,0.0,0.0
CUST01361,Dormant Customers,5,1,636.5583,0.0,0.0
CUST01362,Loyal / Core Buyers,80,4,1926.5513,0.0,0.0
CUST01363,Loyal / Core Buyers,83,4,2075.8268,0.0,0.0
CUST01364,Dormant Customers,148,1,1008.8000000000001,0.0,0.0
CUST01365,Loyal / Core Buyers,247,2,479.98720000000003,0.0,0.0
CUST01366,At-Risk Customers,98,6,2252.5989,0.0,0.0
CUST01367,Dormant Customers,56,1,279.98740000000004,0.0,1.0
CUST01368,Dormant Customers,308,1,334.08879999999994,0.0,0.0
CUST01369,Dormant Customers,24,1,381.944,1.0,1.0
CUST01370,At-Risk Customers,161,3,3084.8952,0.0,0.0
CUST01371,Dormant Customers,8,2,1882.1807000000001,0.0,1.0
CUST01372,Dormant Customers,71,1,330.12,1.0,1.0
CUST01373,Dormant Customers,45,1,116.61600000000001,0.0,0.0
CUST01374,Dormant Customers,88,1,228.42000000000002,0.0,0.0
CUST01375,Loyal / Core Buyers,64,3,1637.3038999999999,0.0,0.0
CUST01376,Dormant Customers,34,1,530.7386,0.0,0.0
CUST01377,Dormant Customers,9,1,236.23469999999998,0.0,1.0
CUST01378,Dormant Customers,117,1,292.9416,0.0,0.0
CUST01379,Dormant Customers,186,1,2392.34,0.0,0.0
CUST01380,Champions,44,5,1979.0414,0.0,0.0
CUST01381,Champions,2,8,4186.4618,0.0,0.0
CUST01382,Dormant Customers,4,3,1333.4535,0.3333333333333333,1.0
CUST01383,Dormant Customers,13,4,1678.0238,0.0,1.0
CUST01384,At-Risk Customers,145,6,5813.451099999999,0.16666666666666666,0.0
CUST01385,Dormant Customers,0,5,1632.565,0.2,1.0
CUST01386,Champions,14,6,5557.1249,0.16666666666666666,1.0
CUST01387,At-Risk Customers,128,7,5236.4042,0.0,0.0
CUST01388,Loyal / Core Buyers,70,2,2568.6310000000003,0.0,0.0
CUST01389,Loyal / Core Buyers,70,4,2355.6333999999997,0.0,0.0
CUST01390,Champions,9,4,2877.7496,0.0,0.0
CUST01391,At-Risk Customers,94,3,3136.975,0.0,0.0
CUST01392,Dormant Customers,16,1,1061.6475,0.0,0.0
CUST01393,At-Risk Customers,85,4,1660.6751,0.0,0.0
CUST01394,Champions,16,5,3433.9195,0.0,0.0
CUST01395,Champions,32,6,3722.8937,0.0,0.0
CUST01396,Dormant Customers,127,1,537.186,0.0,0.0
CUST01397,Champions,4,7,5003.9548,0.0,0.0
CUST01398,Dormant Customers,57,1,1471.5272,1.0,1.0
CUST01399,Champions,19,7,2771.0844,0.14285714285714285,1.0
CUST01400,Loyal / Core Buyers,134,2,686.1388999999999,0.0,0.0
CUST01401,Loyal / Core Buyers,75,2,1687.1118,0.0,0.0
CUST01402,Loyal / Core Buyers,254,2,1125.6138,0.0,0.0
CUST01403,At-Risk Customers,329,4,1967.9919,0.0,0.0
CUST01404,At-Risk Customers,202,9,5552.0911,0.1111111111111111,0.0
CUST01405,At-Risk Customers,140,3,1642.8764,0.0,0.0
CUST01406,At-Risk Customers,222,5,4529.1589,0.0,0.0
CUST01407,At-Risk Customers,139,3,1732.6627,0.0,0.0
CUST01408,Loyal / Core Buyers,307,2,520.0672,0.0,0.0
CUST01409,Champions,26,5,2038.2526999999998,0.2,0.0
CUST01410,At-Risk Customers,146,8,3713.1304,0.0,0.0
CUST01411,At-Risk Customers,183,5,2398.4646000000002,0.0,0.0
CUST01412,Dormant Customers,91,1,230.12879999999998,0.0,0.0
CUST01413,Dormant Customers,234,1,498.74399999999997,0.0,0.0
CUST01414,Champions,30,4,2263.3134,0.0,1.0
CUST01415,Dormant Customers,9,1,361.745,0.0,0.0
CUST01416,Frustrated / High-Complaint,50,6,3420.0446,0.5,3.0
CUST01417,At-Risk Customers,149,7,2648.7969,0.0,0.0
CUST01418,Loyal / Core Buyers,176,2,728.1569999999999,0.0,0.0
CUST01419,Loyal / Core Buyers,41,3,1623.9881,0.0,0.0
CUST01420,Loyal / Core Buyers,67,4,3167.8616,0.0,1.0
CUST01421,Dormant Customers,46,1,866.5274999999999,1.0,1.0
CUST01422,Loyal / Core Buyers,58,4,1870.338,0.25,1.0
CUST01423,Loyal / Core Buyers,41,2,599.8934999999999,0.0,0.0
CUST01424,Dormant Customers,93,1,1321.8129000000001,0.0,0.0
CUST01425,Dormant Customers,48,1,781.1568,0.0,0.0
CUST01426,Dormant Customers,24,1,628.0704000000001,0.0,0.0
CUST01427,Champions,5,7,2770.1301,0.14285714285714285,2.0
CUST01428,Dormant Customers,51,1,524.2799000000001,1.0,1.0
CUST01429,Loyal / Core Buyers,53,6,2681.8913000000002,0.16666666666666666,0.0
CUST01430,Dormant Customers,5,3,1728.9696,0.3333333333333333,3.0
CUST01431,Dormant Customers,12,2,2026.7831999999999,0.5,1.0
CUST01432,At-Risk Customers,102,3,858.2561999999999,0.0,0.0
CUST01433,At-Risk Customers,108,4,1472.3999000000001,0.25,0.0
CUST01434,Dormant Customers,5,6,1573.2595000000001,0.16666666666666666,1.0
CUST01435,Dormant Customers,186,1,1945.5216000000003,0.0,0.0
CUST01436,Loyal / Core Buyers,20,2,1611.6568,0.0,0.0
CUST01437,At-Risk Customers,246,5,3908.1893,0.2,0.0
CUST01438,Loyal / Core Buyers,157,2,1516.9566,0.0,0.0
CUST01439,Champions,0,8,6749.249400000001,0.0,1.0
CUST01440,Champions,6,6,5771.5014,0.3333333333333333,1.0
CUST01441,Dormant Customers,322,1,293.1484,0.0,0.0
CUST01442,At-Risk Customers,105,4,2946.3784,0.25,0.0
CUST01443,Champions,20,6,4633.6102,0.0,0.0
CUST01444,Loyal / Core Buyers,32,2,686.3468,0.0,0.0
CUST01445,At-Risk Customers,115,10,4757.4149,0.1,0.0
CUST01446,At-Risk Customers,132,3,2432.6440000000002,0.0,0.0
CUST01447,Champions,18,4,2348.4954,0.0,0.0
CUST01448,Frustrated / High-Complaint,233,2,849.6234,0.5,0.0
CUST01449,Dormant Customers,3,2,596.3724,0.0,1.0
CUST01450,At-Risk Customers,126,6,2404.3498,0.16666666666666666,0.0
CUST01451,Loyal / Core Buyers,34,2,1386.7252000000003,0.0,1.0
CUST01452,At-Risk Customers,116,4,4566.7966,0.0,0.0
CUST01453,Loyal / Core Buyers,82,4,2770.7076,0.0,0.0
CUST01454,Loyal / Core Buyers,70,3,1622.4315000000001,0.0,0.0
CUST01455,At-Risk Customers,335,3,930.5034,0.0,0.0
CUST01456,Dormant Customers,17,1,926.9680000000001,0.0,1.0
CUST01457,At-Risk Customers,248,4,3278.6564,0.0,0.0
CUST01458,Dormant Customers,52,1,1272.7056,0.0,0.0
CUST01459,Loyal / Core Buyers,68,6,4151.4372,0.0,0.0
CUST01460,At-Risk Customers,128,4,1769.9836,0.0,0.0
CUST01461,At-Risk Customers,107,3,1525.9014,0.0,0.0
CUST01462,Loyal / Core Buyers,80,2,472.3784,0.0,0.0
CUST01463,Frustrated / High-Complaint,356,2,696.962,0.5,0.0
CUST01464,Loyal / Core Buyers,42,2,1332.8868,0.0,0.0
CUST01465,Dormant Customers,10,2,428.119,0.0,0.0
CUST01466,Loyal / Core Buyers,56,4,2287.4448,0.25,0.0
CUST01467,Loyal / Core Buyers,89,2,507.04280000000006,0.0,0.0
CUST01468,Dormant Customers,166,1,641.2722,0.0,0.0
CUST01469,Dormant Customers,44,1,1090.1469,0.0,0.0
CUST01470,At-Risk Customers,241,4,2264.5383,0.0,0.0
CUST01471,Loyal / Core Buyers,77,6,1931.8717,0.0,0.0
CUST01472,Champions,0,8,3088.8516,0.0,1.0
CUST01473,Loyal / Core Buyers,48,4,2531.2005,0.0,0.0
CUST01474,Frustrated / High-Complaint,61,2,754.1748,0.5,2.0
CUST01475,Dormant Customers,114,1,474.76279999999997,0.0,0.0
CUST01476,At-Risk Customers,127,3,1541.9569999999999,0.0,0.0
CUST01477,Loyal / Core Buyers,55,5,2329.4306,0.0,0.0
CUST01478,Champions,40,5,4623.5543,0.0,0.0
CUST01479,Loyal / Core Buyers,42,4,1029.8394,0.0,0.0
CUST01480,Dormant Customers,347,1,641.1834,0.0,0.0
CUST01481,At-Risk Customers,122,4,2253.3342,0.0,0.0
CUST01482,At-Risk Customers,158,5,4541.3261,0.0,0.0
CUST01483,Champions,7,8,2792.3785000000003,0.125,0.0
CUST01484,At-Risk Customers,111,3,1283.3767,0.0,0.0
CUST01485,Loyal / Core Buyers,69,3,2507.1724,0.3333333333333333,0.0
CUST01486,Dormant Customers,48,1,593.3004,0.0,0.0
CUST01487,At-Risk Customers,232,5,1682.3381000000002,0.2,0.0
CUST01488,Champions,33,6,1948.7487999999998,0.16666666666666666,1.0
CUST01489,Champions,41,5,4341.005099999999,0.0,1.0
CUST01490,At-Risk Customers,122,7,4259.214599999999,0.14285714285714285,0.0
CUST01491,At-Risk Customers,87,4,3265.3471,0.0,0.0
CUST01492,Frustrated / High-Complaint,62,4,4917.635399999999,0.5,1.0
CUST01493,Dormant Customers,10,2,613.3465,0.0,0.0
CUST01494,At-Risk Customers,265,4,1203.9973,0.0,0.0
CUST01495,At-Risk Customers,89,6,2751.7374,0.0,1.0
CUST01496,Dormant Customers,16,1,463.477,0.0,0.0
CUST01497,Champions,35,5,2354.6769,0.2,1.0
CUST01498,Champions,12,5,3077.8559,0.0,1.0
CUST01499,At-Risk Customers,133,5,3201.0521,0.0,0.0
CUST01500,At-Risk Customers,95,4,2535.277,0.0,0.0
CUST01501,Frustrated / High-Complaint,66,2,316.7507,0.0,2.0
CUST01502,Frustrated / High-Complaint,80,2,1058.9198000000001,0.5,0.0
CUST01503,At-Risk Customers,90,4,2070.6372,0.25,0.0
CUST01504,At-Risk Customers,152,3,976.8906999999999,0.3333333333333333,0.0
CUST01505,Dormant Customers,64,1,365.298,0.0,0.0
CUST01506,At-Risk Customers,140,4,2164.0216,0.0,0.0
CUST01507,At-Risk Customers,125,5,3201.2963999999997,0.2,0.0
CUST01508,Dormant Customers,3,1,625.781,0.0,0.0
CUST01509,Dormant Customers,6,4,1763.6063,0.25,1.0
CUST01510,Loyal / Core Buyers,132,2,1255.0035000000003,0.0,0.0
CUST01511,At-Risk Customers,88,4,2243.7777,0.0,0.0
CUST01512,Champions,43,7,4948.7176,0.0,1.0
CUST01513,Dormant Customers,131,1,626.7452000000001,0.0,0.0
CUST01514,Loyal / Core Buyers,82,3,1136.9572,0.0,0.0
CUST01515,At-Risk Customers,96,6,4273.1732999999995,0.0,0.0
CUST01516,Dormant Customers,172,1,248.79120000000003,0.0,0.0
CUST01517,At-Risk Customers,87,4,1391.5801000000001,0.25,0.0
CUST01518,Dormant Customers,485,1,421.6964,0.0,0.0
CUST01519,At-Risk Customers,105,4,2906.0555000000004,0.0,0.0
CUST01520,Dormant Customers,19,1,273.8226,0.0,0.0
CUST01521,Dormant Customers,10,2,858.2988,0.0,0.0
CUST01522,Dormant Customers,68,1,591.1342999999999,0.0,0.0
CUST01523,Champions,15,4,2669.9972,0.25,1.0
CUST01524,Dormant Customers,19,1,2078.4,0.0,1.0
CUST01525,Loyal / Core Buyers,56,4,1638.8381,0.0,0.0
CUST01526,Champions,9,4,2535.7084,0.25,2.0
CUST01527,At-Risk Customers,326,3,1775.6173,0.0,0.0
CUST01528,Dormant Customers,105,1,191.17799999999997,0.0,0.0
CUST01529,Dormant Customers,194,1,1048.2552,0.0,0.0
CUST01530,At-Risk Customers,182,5,3056.3358,0.2,0.0
CUST01531,Frustrated / High-Complaint,222,2,663.3246,0.5,0.0
CUST01532,At-Risk Customers,159,6,2117.3301,0.0,0.0
CUST01533,Dormant Customers,167,1,550.9697,0.0,0.0
CUST01534,Dormant Customers,22,1,316.4032,0.0,0.0
CUST01535,Champions,8,8,2360.2919,0.25,0.0
CUST01536,Dormant Customers,7,1,741.8739999999999,0.0,1.0
CUST01537,Dormant Customers,123,1,241.9508,0.0,0.0
CUST01538,Dormant Customers,80,1,235.45,0.0,0.0
CUST01539,Dormant Customers,158,1,469.86449999999996,0.0,0.0
CUST01540,At-Risk Customers,195,3,1670.8479,0.3333333333333333,0.0
CUST01541,Dormant Customers,64,1,400.9408,0.0,0.0
CUST01542,Dormant Customers,4,1,160.82220000000004,0.0,0.0
CUST01543,Dormant Customers,131,1,889.448,0.0,0.0
CUST01544,At-Risk Customers,113,9,3604.8571,0.2222222222222222,0.0
CUST01545,Loyal / Core Buyers,106,2,828.8107,0.0,0.0
CUST01546,Frustrated / High-Complaint,22,5,1504.6353,0.0,2.0
CUST01547,At-Risk Customers,99,9,6501.573899999999,0.1111111111111111,0.0
CUST01548,Loyal / Core Buyers,49,6,2203.3167,0.16666666666666666,0.0
CUST01549,At-Risk Customers,167,3,2474.0187,0.0,0.0
CUST01550,At-Risk Customers,109,4,1370.2102,0.0,0.0
CUST01551,Dormant Customers,69,1,512.7492,0.0,0.0
CUST01552,At-Risk Customers,108,5,1844.2199,0.0,0.0
CUST01553,Dormant Customers,153,1,286.35,0.0,0.0
CUST01554,Loyal / Core Buyers,75,4,2790.1763999999994,0.0,0.0
CUST01555,Dormant Customers,30,1,237.0024,0.0,1.0
CUST01556,Loyal / Core Buyers,37,3,1698.4382999999998,0.0,0.0
CUST01557,Loyal / Core Buyers,41,3,1245.7236,0.0,0.0
CUST01558,At-Risk Customers,210,3,1681.0292,0.0,0.0
CUST01559,At-Risk Customers,93,8,4548.2,0.125,1.0
CUST01560,Dormant Customers,8,3,1142.5011,0.3333333333333333,0.0
CUST01561,Dormant Customers,153,1,448.6331,0.0,0.0
CUST01562,Frustrated / High-Complaint,51,2,946.0046,0.5,1.0
CUST01563,Frustrated / High-Complaint,20,2,1190.1581999999999,0.5,1.0
CUST01564,Loyal / Core Buyers,236,2,767.5183,0.0,0.0
CUST01565,Loyal / Core Buyers,41,3,2298.6316,0.0,0.0
CUST01566,Dormant Customers,5,1,315.9325,0.0,0.0
CUST01567,Loyal / Core Buyers,345,2,1153.1022000000003,0.0,0.0
CUST01568,Loyal / Core Buyers,178,2,802.6513,0.0,0.0
CUST01569,Loyal / Core Buyers,81,3,2586.48,0.0,0.0
CUST01570,Loyal / Core Buyers,144,2,339.01509999999996,0.0,0.0
CUST01571,At-Risk Customers,253,5,3276.5373999999997,0.0,0.0
CUST01572,Dormant Customers,227,1,723.3200999999999,0.0,0.0
CUST01573,Loyal / Core Buyers,78,5,2856.4428,0.0,1.0
CUST01574,At-Risk Customers,161,3,1852.3359,0.0,0.0
CUST01575,At-Risk Customers,165,3,3740.4906,0.0,0.0
CUST01576,Frustrated / High-Complaint,82,2,1913.1485,0.5,1.0
CUST01577,Dormant Customers,107,1,199.35180000000003,1.0,0.0
CUST01578,Dormant Customers,10,1,1075.4744,0.0,0.0
CUST01579,Champions,45,8,4651.2384999999995,0.0,0.0
CUST01580,Dormant Customers,18,2,611.3637,0.0,0.0
CUST01581,Champions,22,11,6647.2423,0.09090909090909091,1.0
CUST01582,Loyal / Core Buyers,58,7,3304.8867999999998,0.2857142857142857,1.0
CUST01583,At-Risk Customers,261,3,1314.0496,0.0,0.0
CUST01584,Champions,0,5,8453.5741,0.0,0.0
CUST01585,Dormant Customers,23,1,222.5572,0.0,0.0
CUST01586,Dormant Customers,25,1,591.5999999999999,0.0,1.0
CUST01587,At-Risk Customers,129,5,2288.2726000000002,0.2,0.0
CUST01588,At-Risk Customers,145,4,2782.2769,0.0,0.0
CUST01589,Loyal / Core Buyers,147,2,654.7401,0.0,0.0
CUST01590,Loyal / Core Buyers,129,2,1019.6327999999999,0.0,0.0
CUST01591,At-Risk Customers,136,3,2213.3307,0.3333333333333333,0.0
CUST01592,Dormant Customers,117,1,395.67940000000004,0.0,0.0
CUST01593,Dormant Customers,30,1,513.1824,0.0,0.0
CUST01594,Champions,43,4,2142.9124,0.0,0.0
CUST01595,Loyal / Core Buyers,59,3,1161.5082,0.0,0.0
CUST01596,Loyal / Core Buyers,60,5,2886.4047,0.2,0.0
CUST01597,Champions,40,6,2222.9263,0.16666666666666666,1.0
CUST01598,Loyal / Core Buyers,68,3,1025.817,0.0,0.0
CUST01599,Loyal / Core Buyers,82,3,1428.7456000000002,0.0,0.0
CUST01600,Dormant Customers,0,1,374.93460000000005,0.0,0.0
CUST01601,Loyal / Core Buyers,49,5,3364.8152999999998,0.0,1.0
CUST01602,Loyal / Core Buyers,22,3,834.3647999999998,0.0,0.0
CUST01603,At-Risk Customers,166,4,2340.3729,0.25,0.0
CUST01604,Loyal / Core Buyers,49,6,1737.3896,0.0,0.0
CUST01605,Dormant Customers,20,1,867.0926000000001,0.0,0.0
CUST01606,Dormant Customers,180,1,155.1495,0.0,0.0
CUST01607,Dormant Customers,155,1,1166.781,0.0,0.0
CUST01608,Dormant Customers,26,1,366.0731,0.0,0.0
CUST01609,Loyal / Core Buyers,69,3,837.9636,0.0,1.0
CUST01610,Loyal / Core Buyers,69,4,1740.0779,0.25,0.0
CUST01611,Champions,28,6,2058.1135,0.0,0.0
CUST01612,Dormant Customers,283,1,413.3013000000001,0.0,0.0
CUST01613,Loyal / Core Buyers,255,2,1658.2178,0.0,0.0
CUST01614,At-Risk Customers,103,9,4163.4804,0.1111111111111111,0.0
CUST01615,Dormant Customers,1,3,1480.9557,0.0,1.0
CUST01616,At-Risk Customers,160,6,3279.4991,0.16666666666666666,0.0
CUST01617,Loyal / Core Buyers,71,4,2764.5851000000002,0.25,1.0
CUST01618,Loyal / Core Buyers,84,6,3216.1288,0.0,0.0
CUST01619,Dormant Customers,2,3,754.7555,0.0,0.0
CUST01620,Champions,4,6,2754.0905000000002,0.0,0.0
CUST01621,Champions,26,6,3050.2056000000002,0.0,1.0
CUST01622,Champions,15,7,3031.0495,0.0,0.0
CUST01623,Loyal / Core Buyers,359,2,1273.8183,0.0,0.0
CUST01624,Loyal / Core Buyers,75,4,1750.1778,0.25,0.0
CUST01625,Dormant Customers,10,3,837.3349000000001,0.0,1.0
CUST01626,Loyal / Core Buyers,28,4,1529.9366,0.0,0.0
CUST01627,At-Risk Customers,295,4,1990.5242,0.0,0.0
CUST01628,At-Risk Customers,180,3,1275.7475,0.3333333333333333,0.0
CUST01629,Loyal / Core Buyers,81,2,804.8592,0.0,0.0
CUST01630,Champions,19,8,5670.9497,0.125,1.0
CUST01631,Champions,2,6,3729.4164,0.0,1.0
CUST01632,Dormant Customers,6,1,986.6553999999999,0.0,0.0
CUST01633,Loyal / Core Buyers,55,3,715.0948000000001,0.0,1.0
CUST01634,Dormant Customers,40,1,400.83,0.0,0.0
CUST01635,Champions,42,5,3003.7249,0.2,1.0
CUST01636,Dormant Customers,16,1,173.6784,0.0,0.0
CUST01637,Champions,29,10,4471.5548,0.0,1.0
CUST01638,Champions,31,5,2461.8117,0.0,0.0
CUST01639,Loyal / Core Buyers,166,2,2182.7808,0.0,0.0
CUST01640,Dormant Customers,105,1,301.9705,0.0,0.0
CUST01641,At-Risk Customers,101,4,2408.6507,0.0,0.0
CUST01642,Champions,4,5,3221.5039,0.0,0.0
CUST01643,At-Risk Customers,182,5,2586.5651,0.0,0.0
CUST01644,At-Risk Customers,118,8,4180.7312,0.125,0.0
CUST01645,Loyal / Core Buyers,74,4,2326.5698,0.0,0.0
CUST01646,Loyal / Core Buyers,66,7,3071.8484,0.0,0.0
CUST01647,Champions,10,6,4465.7188,0.0,0.0
CUST01648,Dormant Customers,150,1,438.0237,0.0,0.0
CUST01649,Dormant Customers,243,1,297.7352,0.0,0.0
CUST01650,Dormant Customers,102,1,1060.6253000000002,0.0,0.0
CUST01651,At-Risk Customers,87,3,1796.7408,0.0,1.0
CUST01652,Champions,40,6,2829.252,0.3333333333333333,1.0
CUST01653,At-Risk Customers,87,3,1690.8543,0.0,1.0
CUST01654,Dormant Customers,99,1,815.6244,0.0,0.0
CUST01655,Champions,13,8,6230.12,0.0,0.0
CUST01656,Champions,9,6,2653.8161999999998,0.16666666666666666,0.0
CUST01657,Dormant Customers,328,1,90.89,0.0,0.0
